user_ptr_id,score_five_parts,07/01/2024,07/03/2024,difference
300372,533,533,533,0
300376,244,244,244,0
300384,333,333,333,0
300405,533,533,533,0
300406,244,244,244,0
300408,234,234,234,0
300415,233,233,233,0
300416,251,251,251,0
300422,211,211,211,0
300428,445,0,445,-445
300428,455,455,0,455
300440,255,255,255,0
300444,234,234,234,0
300447,455,455,455,0
300454,244,244,244,0
300457,421,421,421,0
300469,255,255,255,0
300472,255,255,255,0
300485,222,222,222,0
300506,233,233,233,0
300516,322,322,322,0
300580,244,244,244,0
300581,522,522,522,0
300584,555,555,555,0
300585,223,223,223,0
300586,355,355,355,0
300605,322,322,322,0
300606,233,233,233,0
300610,455,455,455,0
300631,545,0,545,-545
300631,555,555,0,555
300637,244,244,244,0
300705,333,333,333,0
300713,455,455,455,0
300722,355,355,355,0
300745,211,211,211,0
300760,234,234,234,0
300762,233,233,233,0
300770,355,355,355,0
300773,433,433,433,0
300776,322,322,322,0
300783,222,222,222,0
300784,411,411,411,0
300791,231,231,231,0
300792,422,422,422,0
300801,255,255,255,0
300806,255,255,255,0
300812,244,0,244,-244
300812,344,344,0,344
300817,211,211,211,0
300824,412,412,412,0
300832,222,222,222,0
300833,233,233,233,0
300834,245,245,245,0
300844,244,0,244,-244
300844,254,254,0,254
300855,432,432,432,0
300882,234,234,234,0
300885,244,0,244,-244
300885,254,254,0,254
300888,233,233,233,0
300894,323,323,323,0
300898,222,222,222,0
300900,444,444,444,0
300907,355,355,355,0
300909,533,533,0,533
300910,244,244,244,0
300927,233,233,233,0
300932,222,222,222,0
300935,355,355,355,0
300950,355,355,355,0
300955,211,211,211,0
300956,544,544,544,0
300966,245,0,245,-245
300966,255,255,0,255
300978,555,555,555,0
300979,255,255,255,0
300982,241,241,241,0
300984,212,212,212,0
300988,222,222,222,0
300992,244,0,244,-244
300992,254,254,0,254
301000,333,333,333,0
301004,233,233,233,0
301008,222,222,222,0
301009,355,355,355,0
301011,244,0,244,-244
301011,254,254,0,254
301017,211,211,211,0
301020,512,512,512,0
301046,244,244,244,0
301064,322,322,322,0
301123,245,0,245,-245
301123,255,255,0,255
301144,244,244,244,0
301145,423,423,423,0
301148,221,221,221,0
301170,233,233,233,0
301172,231,231,231,0
301185,233,233,233,0
301186,243,243,243,0
301191,222,222,222,0
301196,244,0,244,-244
301196,254,254,0,254
301206,222,222,222,0
301242,443,443,443,0
301251,244,244,244,0
301253,444,444,444,0
301272,433,433,433,0
301273,311,311,311,0
301277,321,321,321,0
301278,255,255,255,0
301283,445,445,445,0
301286,445,445,445,0
301288,355,355,355,0
301321,233,233,233,0
301333,522,522,522,0
301340,522,522,522,0
301347,544,544,544,0
301358,255,255,255,0
301362,344,344,344,0
301368,555,555,555,0
301374,222,222,222,0
301376,423,423,423,0
301383,321,321,321,0
301384,244,244,244,0
301391,245,245,245,0
301409,244,244,244,0
301433,344,344,344,0
301445,355,355,355,0
301460,322,322,322,0
301469,222,222,222,0
301470,534,534,534,0
301487,334,334,334,0
301493,321,321,321,0
301548,222,222,222,0
301559,544,544,544,0
301561,233,233,233,0
301570,411,411,411,0
301583,322,322,322,0
301584,545,0,545,-545
301584,555,555,0,555
301593,234,234,234,0
301595,333,333,333,0
301597,244,244,244,0
301621,545,545,545,0
301626,211,211,211,0
301637,212,212,212,0
301646,222,222,222,0
301648,244,244,244,0
301659,245,0,245,-245
301659,255,255,0,255
301661,255,255,255,0
301680,233,233,233,0
301697,333,333,333,0
301701,444,444,444,0
301715,244,244,244,0
301717,233,233,233,0
301725,211,211,211,0
301729,355,355,355,0
301761,211,211,211,0
301769,241,241,241,0
301773,222,222,222,0
301779,244,244,244,0
301781,555,555,555,0
301792,233,233,233,0
301805,251,251,251,0
301814,234,234,234,0
301819,244,0,244,-244
301819,254,254,0,254
301823,233,233,233,0
301830,321,321,321,0
301853,255,255,255,0
301871,255,255,255,0
301877,532,532,532,0
301922,234,234,234,0
301930,412,412,412,0
301932,355,355,355,0
301941,241,241,241,0
301942,232,232,232,0
301944,245,0,245,-245
301944,255,255,0,255
301950,323,323,323,0
301958,355,355,355,0
301969,244,244,244,0
301971,245,0,245,-245
301971,255,255,0,255
301972,244,0,244,-244
301972,254,254,0,254
301974,344,344,344,0
301977,244,244,244,0
301980,521,521,521,0
302004,341,341,341,0
302014,244,244,244,0
302015,233,233,233,0
302025,344,344,344,0
302027,233,233,233,0
302028,222,222,222,0
302030,255,255,255,0
302033,533,533,533,0
302038,444,444,444,0
302041,222,222,222,0
302052,211,211,211,0
302067,444,444,444,0
302068,255,255,255,0
302077,244,0,244,-244
302077,254,254,0,254
302080,455,455,455,0
302082,344,344,344,0
302087,222,222,222,0
302090,211,211,211,0
302093,333,333,333,0
302106,241,241,241,0
302111,241,241,241,0
302115,544,544,544,0
302117,444,444,444,0
302120,211,211,211,0
302136,234,234,234,0
302159,255,255,255,0
302160,255,255,255,0
302170,255,255,255,0
302175,231,231,231,0
302201,233,233,233,0
302202,355,355,355,0
302220,254,254,254,0
302238,245,245,245,0
302246,544,544,544,0
302252,223,223,223,0
302260,211,211,211,0
302263,333,333,333,0
302275,455,455,455,0
302276,245,245,245,0
302292,245,245,245,0
302304,233,233,233,0
302312,255,255,255,0
302322,312,312,312,0
302332,333,333,333,0
302333,211,211,211,0
302354,345,345,345,0
302382,355,355,355,0
302391,233,233,233,0
302402,241,241,241,0
302406,333,333,333,0
302407,422,422,422,0
302415,333,333,333,0
302422,245,0,245,-245
302422,255,255,0,255
302433,244,244,244,0
302436,522,522,522,0
302451,455,455,455,0
302452,245,0,245,-245
302452,255,255,0,255
302455,244,244,244,0
302463,211,211,211,0
302470,244,244,244,0
302485,211,211,211,0
302488,255,255,255,0
302490,334,334,334,0
302509,255,255,255,0
302516,312,312,312,0
302528,211,211,211,0
302531,233,233,233,0
302533,255,255,255,0
302541,255,255,255,0
302543,222,222,222,0
302547,233,233,233,0
302549,232,232,232,0
302558,251,251,251,0
302572,433,433,433,0
302575,455,455,455,0
302577,321,321,321,0
302588,255,255,255,0
302609,244,0,244,-244
302609,254,254,0,254
302654,211,211,211,0
302661,233,233,233,0
302668,255,255,255,0
302669,523,523,523,0
302694,211,211,211,0
302695,333,333,333,0
302697,222,222,222,0
302700,244,244,244,0
302703,233,233,233,0
302706,455,455,455,0
302709,211,211,211,0
302717,555,555,555,0
302720,234,234,234,0
302725,222,222,222,0
302727,521,521,521,0
302728,211,211,211,0
302731,243,243,243,0
302735,245,245,245,0
302739,211,211,211,0
302773,345,345,345,0
302776,225,225,225,0
302781,311,311,311,0
302782,444,444,444,0
302784,444,444,444,0
302785,521,521,521,0
302788,241,241,241,0
302791,343,343,343,0
302803,524,524,524,0
302827,255,255,255,0
302838,222,222,222,0
302844,344,344,344,0
302848,244,244,244,0
302858,244,244,244,0
302871,333,333,333,0
302877,254,254,254,0
302882,244,0,244,-244
302882,245,245,0,245
302885,222,222,222,0
302887,255,255,255,0
302891,244,244,244,0
302913,241,241,241,0
302924,333,333,333,0
302925,255,255,255,0
302938,333,333,333,0
302958,244,244,244,0
302964,233,233,233,0
302973,545,545,545,0
303045,511,511,511,0
303047,222,222,222,0
303049,232,232,232,0
303051,235,235,235,0
303054,233,233,233,0
303056,221,221,221,0
303060,223,223,223,0
303062,221,221,221,0
303084,255,255,255,0
303087,241,241,241,0
303091,212,212,212,0
303094,255,255,255,0
303104,533,533,533,0
303105,533,533,533,0
303108,223,223,223,0
303118,544,544,0,544
303130,444,444,444,0
303132,255,255,255,0
303141,233,233,233,0
303145,455,455,455,0
303150,255,255,255,0
303187,211,211,211,0
303188,222,222,222,0
303189,244,0,244,-244
303189,254,254,0,254
303191,444,444,444,0
303200,222,222,222,0
303203,333,333,333,0
303208,244,244,244,0
303217,212,212,212,0
303218,255,255,255,0
303232,255,255,255,0
303241,211,211,211,0
303242,222,222,222,0
303256,211,211,211,0
303268,555,555,555,0
303269,232,232,232,0
303276,333,333,333,0
303296,255,255,255,0
303302,322,322,322,0
303325,444,444,444,0
303342,521,521,521,0
303365,211,211,211,0
303386,533,533,533,0
303389,534,534,534,0
303409,342,342,342,0
303415,222,222,222,0
303424,245,0,245,-245
303424,255,255,0,255
303432,231,231,231,0
303444,323,323,323,0
303447,455,455,455,0
303462,211,211,211,0
303470,234,234,234,0
303477,232,232,232,0
303483,233,233,233,0
303489,233,233,233,0
303490,222,222,222,0
303501,233,233,233,0
303516,332,332,332,0
303526,244,244,244,0
303530,222,222,222,0
303536,322,322,322,0
303537,255,255,255,0
303539,333,333,333,0
303543,322,322,322,0
303547,244,244,244,0
303548,344,344,344,0
303568,245,0,245,-245
303568,255,255,0,255
303582,255,255,255,0
303592,255,255,255,0
303630,222,222,222,0
303657,222,222,222,0
303676,533,0,533,-533
303694,212,212,212,0
303712,233,233,233,0
303723,243,243,243,0
303739,421,421,421,0
303756,322,322,322,0
303793,433,433,433,0
303802,521,521,521,0
303813,211,211,211,0
303815,233,233,233,0
303817,343,343,343,0
303818,221,221,221,0
303820,333,333,333,0
303827,323,323,323,0
303832,251,251,251,0
303837,444,444,444,0
303846,211,211,211,0
303848,222,222,222,0
303855,323,323,323,0
303858,255,255,255,0
303862,244,0,244,-244
303862,254,254,0,254
303865,211,211,211,0
303876,222,222,222,0
303886,241,241,241,0
303891,344,344,344,0
303892,233,233,233,0
303894,355,355,355,0
303895,411,411,411,0
303901,521,521,521,0
303904,211,211,211,0
303905,244,244,244,0
303914,333,333,333,0
303915,222,222,222,0
303933,433,433,433,0
303937,544,544,544,0
303960,211,211,211,0
303967,533,533,533,0
303968,244,244,244,0
303973,222,222,222,0
303975,411,411,411,0
303982,322,322,322,0
303990,433,433,433,0
303996,533,533,533,0
304037,211,211,211,0
304039,244,244,244,0
304042,222,222,222,0
304083,221,221,221,0
304092,222,222,222,0
304102,422,422,422,0
304122,422,422,422,0
304128,522,522,522,0
304130,355,355,355,0
304164,311,311,311,0
304178,255,255,255,0
304188,455,455,455,0
304189,233,233,233,0
304193,344,344,344,0
304204,555,555,555,0
304205,241,241,241,0
304206,234,234,234,0
304221,311,311,311,0
304223,223,223,223,0
304235,444,444,444,0
304236,255,255,255,0
304237,444,444,444,0
304247,511,511,511,0
304258,555,555,555,0
304259,322,322,322,0
304270,345,0,345,-345
304270,355,355,0,355
304271,245,0,245,-245
304271,255,255,0,255
304280,221,221,221,0
304282,222,222,222,0
304291,234,234,234,0
304301,212,212,212,0
304302,233,233,233,0
304310,533,533,533,0
304319,355,355,355,0
304322,455,455,455,0
304323,244,244,244,0
304361,245,245,245,0
304368,233,233,233,0
304383,311,311,311,0
304388,255,255,255,0
304427,555,555,555,0
304435,411,411,411,0
304448,222,222,222,0
304468,222,222,222,0
304470,455,455,455,0
304497,245,245,245,0
304554,422,422,422,0
304629,555,555,555,0
304630,244,244,244,0
304644,244,244,244,0
304646,243,243,243,0
304647,234,234,234,0
304649,222,222,222,0
304650,355,355,355,0
304655,322,322,322,0
304658,455,455,455,0
304659,245,0,245,-245
304659,255,255,0,255
304665,312,312,312,0
304667,233,233,233,0
304668,255,255,255,0
304673,211,211,211,0
304683,233,0,233,-233
304683,333,333,0,333
304705,222,222,222,0
304715,533,533,533,0
304716,233,233,233,0
304732,255,255,255,0
304737,244,244,244,0
304739,234,234,234,0
304748,222,222,222,0
304754,333,333,333,0
304758,455,455,455,0
304759,255,255,255,0
304760,223,223,223,0
304764,244,244,244,0
304777,222,222,222,0
304809,232,232,232,0
304810,222,222,222,0
304826,355,355,355,0
304830,423,423,423,0
304832,544,544,544,0
304840,233,233,233,0
304850,355,355,355,0
304869,355,355,355,0
304878,212,212,212,0
304890,455,455,455,0
304909,544,544,544,0
304931,333,333,333,0
304937,222,222,222,0
304941,222,222,222,0
304947,222,222,222,0
304952,245,0,245,-245
304952,255,255,0,255
304953,355,355,355,0
304956,313,313,313,0
304959,255,255,255,0
304967,222,222,222,0
304974,555,555,555,0
304982,455,455,455,0
304987,244,244,244,0
304999,512,512,512,0
305007,211,211,211,0
305008,245,0,245,-245
305008,255,255,0,255
305030,333,333,333,0
305034,355,355,355,0
305048,255,255,255,0
305052,555,555,555,0
305055,533,533,533,0
305056,245,0,245,-245
305056,255,255,0,255
305062,455,455,455,0
305069,211,211,211,0
305079,522,0,522,-522
305080,211,211,211,0
305115,244,0,244,-244
305115,254,254,0,254
305118,555,555,555,0
305119,255,255,255,0
305123,222,222,222,0
305124,411,411,411,0
305125,455,455,455,0
305131,332,332,332,0
305132,244,244,244,0
305140,233,233,233,0
305143,523,523,523,0
305144,422,422,422,0
305155,233,233,233,0
305177,411,411,411,0
305213,245,245,245,0
305256,533,533,533,0
305263,222,222,222,0
305271,355,355,355,0
305285,333,333,333,0
305298,544,544,544,0
305301,211,211,211,0
305317,355,355,355,0
305319,211,211,211,0
305341,254,254,254,0
305343,344,344,344,0
305359,344,344,344,0
305361,344,344,344,0
305363,435,435,435,0
305370,245,245,245,0
305376,211,211,211,0
305379,233,233,233,0
305387,355,355,355,0
305394,533,533,533,0
305400,533,533,533,0
305407,222,222,222,0
305421,244,244,244,0
305435,244,244,244,0
305446,222,222,222,0
305458,333,333,333,0
305474,255,255,255,0
305476,222,222,222,0
305486,322,322,322,0
305496,344,344,344,0
305504,322,322,322,0
305507,433,433,433,0
305512,455,455,455,0
305521,244,244,244,0
305522,544,544,544,0
305523,355,355,355,0
305528,222,222,222,0
305537,212,212,212,0
305538,423,423,423,0
305539,222,0,222,-222
305539,322,322,0,322
305542,245,245,245,0
305561,233,233,233,0
305563,511,511,511,0
305612,511,511,511,0
305656,245,0,245,-245
305656,255,255,0,255
305665,434,434,434,0
305677,233,233,233,0
305679,211,211,211,0
305684,244,244,244,0
305701,211,211,211,0
305710,255,255,255,0
305726,433,433,433,0
305765,221,221,221,0
305778,255,255,255,0
305782,533,533,533,0
305804,234,234,234,0
305818,355,355,355,0
305825,212,212,212,0
305869,233,233,233,0
305871,222,222,222,0
305874,221,221,221,0
305878,423,423,423,0
305880,355,355,355,0
305882,222,222,222,0
305887,211,211,211,0
305898,211,211,211,0
305905,244,0,244,-244
305905,254,254,0,254
305909,255,255,255,0
305933,245,0,245,-245
305933,255,255,0,255
305940,343,343,343,0
305944,355,355,355,0
305945,355,355,355,0
305950,311,311,311,0
305965,234,234,234,0
305967,333,333,333,0
305971,555,555,555,0
305980,422,422,422,0
306075,234,234,234,0
306086,232,232,232,0
306093,422,422,422,0
306095,233,233,233,0
306097,221,221,221,0
306103,433,433,433,0
306105,422,422,422,0
306122,255,255,255,0
306123,223,223,223,0
306143,333,333,333,0
306145,255,255,255,0
306146,334,334,334,0
306151,245,245,245,0
306157,411,411,411,0
306159,544,544,544,0
306166,245,245,245,0
306167,444,444,444,0
306174,255,255,255,0
306177,444,444,444,0
306188,445,445,445,0
306194,233,233,233,0
306209,211,211,211,0
306219,334,334,334,0
306223,211,211,211,0
306225,211,211,211,0
306229,343,343,343,0
306231,311,311,311,0
306232,211,211,211,0
306239,233,233,233,0
306252,355,355,355,0
306255,233,233,233,0
306259,223,223,223,0
306277,255,255,255,0
306293,434,434,434,0
306311,233,233,233,0
306333,244,244,244,0
306354,211,211,211,0
306367,543,543,543,0
306369,411,411,411,0
306377,233,233,233,0
306392,212,212,212,0
306393,322,322,322,0
306399,244,244,244,0
306405,245,245,245,0
306412,333,333,333,0
306423,234,234,234,0
306431,522,522,522,0
306455,234,234,234,0
306468,245,245,245,0
306470,234,234,234,0
306486,355,355,355,0
306489,355,355,355,0
306491,222,222,222,0
306500,222,222,222,0
306512,245,245,245,0
306515,521,521,521,0
306517,555,555,0,555
306540,211,211,211,0
306551,322,322,322,0
306553,322,322,322,0
306557,321,321,321,0
306558,455,455,455,0
306559,244,0,244,-244
306559,254,254,0,254
306590,233,233,233,0
306595,212,212,212,0
306603,345,345,345,0
306612,522,522,522,0
306624,222,222,222,0
306629,255,255,255,0
306635,533,533,533,0
306637,223,223,223,0
306644,244,244,244,0
306648,433,433,433,0
306649,345,0,345,-345
306649,355,355,0,355
306660,211,211,211,0
306665,355,355,355,0
306687,233,233,233,0
306692,234,234,234,0
306705,422,422,422,0
306721,334,334,334,0
306728,233,233,233,0
306743,244,244,244,0
306755,455,455,455,0
306756,222,222,222,0
306820,555,555,555,0
306821,544,544,544,0
306849,211,211,211,0
306869,255,255,255,0
306879,455,455,455,0
306886,333,333,333,0
306887,245,245,245,0
306899,544,544,544,0
306908,533,533,533,0
306913,255,0,255,-255
306913,355,355,0,355
306918,233,233,233,0
306937,355,355,355,0
306938,245,0,245,-245
306938,255,255,0,255
306951,245,0,245,-245
306951,255,255,0,255
306955,344,344,344,0
306970,255,255,255,0
306978,244,0,244,-244
306978,254,254,0,254
306981,211,211,211,0
306992,244,0,244,-244
306992,254,254,0,254
307016,245,0,245,-245
307016,255,255,0,255
307021,433,433,433,0
307024,344,344,344,0
307036,212,212,212,0
307038,433,433,433,0
307039,322,322,322,0
307048,543,543,543,0
307052,233,233,233,0
307053,245,0,245,-245
307053,255,255,0,255
307066,333,333,333,0
307075,544,544,544,0
307098,231,231,231,0
307104,233,233,233,0
307115,344,344,344,0
307141,454,454,454,0
307144,221,221,221,0
307160,255,255,255,0
307180,232,232,232,0
307204,235,235,235,0
307258,255,255,255,0
307277,212,212,212,0
307281,322,322,322,0
307290,521,521,521,0
307295,334,334,334,0
307300,544,544,544,0
307313,232,232,232,0
307321,222,222,222,0
307324,245,245,245,0
307330,344,344,344,0
307337,522,522,522,0
307344,333,333,333,0
307351,222,222,222,0
307370,245,0,245,-245
307370,255,255,0,255
307373,333,333,333,0
307378,244,0,244,-244
307378,254,254,0,254
307380,355,355,355,0
307386,533,533,533,0
307389,244,0,244,-244
307389,254,254,0,254
307395,555,555,555,0
307405,255,255,255,0
307419,234,234,234,0
307424,555,555,555,0
307426,255,255,255,0
307427,244,244,244,0
307454,411,411,411,0
307462,422,422,422,0
307471,233,233,233,0
307475,241,241,241,0
307479,255,255,255,0
307487,412,412,412,0
307489,233,233,233,0
307490,234,234,234,0
307502,234,234,234,0
307507,323,323,323,0
307509,244,0,244,-244
307509,254,254,0,254
307515,312,312,312,0
307537,333,333,333,0
307573,212,212,212,0
307574,333,333,333,0
307585,233,233,233,0
307602,255,255,255,0
307607,255,255,255,0
307640,334,334,334,0
307651,211,211,211,0
307679,311,311,311,0
307684,333,333,333,0
307690,212,212,212,0
307698,245,0,245,-245
307698,255,255,0,255
307706,555,0,555,-555
307708,231,231,231,0
307714,411,411,411,0
307715,344,344,344,0
307721,344,344,344,0
307729,234,234,234,0
307730,245,245,245,0
307748,312,312,312,0
307749,244,244,244,0
307755,231,231,231,0
307756,241,241,241,0
307771,255,255,255,0
307774,533,533,533,0
307781,255,255,255,0
307793,544,0,544,-544
307794,211,211,211,0
307797,212,212,212,0
307806,244,244,244,0
307812,411,411,411,0
307813,412,412,412,0
307824,344,344,344,0
307828,355,355,355,0
307829,234,234,234,0
307837,234,234,234,0
307840,544,544,544,0
307843,233,233,233,0
307854,233,233,233,0
307855,522,522,522,0
307863,245,0,245,-245
307863,255,255,0,255
307877,211,211,211,0
307881,222,222,222,0
307887,233,233,233,0
307919,233,233,233,0
307923,355,355,355,0
307928,522,522,522,0
